address,labels,cls
DATA/audio_X1623314230748743584,[ 0.03461197 -0.25693109],1
DATA/audio_X1623314230940901472,[ 0.02645385 -0.23317617],1
DATA/audio_X1623314231132841408,[-0.01568091 -0.23184038],1
DATA/audio_X1623314231324050528,[-0.00026381 -0.22856242],1
DATA/audio_X1623314231517593696,[-0.02147484 -0.22584381],1
DATA/audio_X1623314231708509440,[-0.03252173 -0.22733193],1
DATA/audio_X1623314231899945600,[-0.07318088 -0.23180946],1
DATA/audio_X1623314232091980224,[-0.09421433 -0.22166609],1
DATA/audio_X1623314232476396864,[-0.13067517 -0.24609465],1
DATA/audio_X1623314232668300736,[-0.1472769  -0.25037412],1
DATA/audio_X1623314232863909760,[-0.19594269 -0.21339855],1
DATA/audio_X1623314233052571488,[-0.21226948 -0.21998279],1
DATA/audio_X1623314233244600128,[-0.23976967 -0.22499319],1
DATA/audio_X1623314233437780064,[-0.26561842 -0.22281008],1
DATA/audio_X1623314233628431456,[-0.28702542 -0.21432427],1
DATA/audio_X1623314233819903872,[-0.30998159 -0.20151357],1
DATA/audio_X1623314234013409568,[-0.34546353 -0.21608844],1
DATA/audio_X1623314234205583072,[-0.36916299 -0.20487196],1
DATA/audio_X1623314234594386848,[-0.40296709 -0.2058552 ],1
DATA/audio_X1623314234974576000,[-0.44039529 -0.18876999],1
DATA/audio_X1623314235164473600,[-0.46589726 -0.17353875],1
DATA/audio_X1623314235357282656,[-0.48815433 -0.15440853],1
DATA/audio_X1623314235549556736,[-0.48041619 -0.19667586],1
DATA/audio_X1623314235931933824,[-0.51633417 -0.28702907],1
DATA/audio_X1623314236125213344,[-0.52957838 -0.35995815],1
DATA/audio_X1623314236385093920,[-0.54184514 -0.41057079],1
DATA/audio_X1623314236509596800,[-0.52965702 -0.43625365],1
DATA/audio_X1623314236700533984,[-0.55126328 -0.46168213],1
DATA/audio_X1623314236892428096,[-0.56511524 -0.47508583],1
DATA/audio_X1623314237084427392,[-0.58495345 -0.51651977],1
DATA/audio_X1623314237275600544,[-0.58626538 -0.54557759],1
DATA/audio_X1623314237467874880,[-0.47719104 -0.56309616],1
DATA/audio_X1623314237661940960,[-0.40455016 -0.59173928],1
DATA/audio_X1623314237851882144,[-0.36542466 -0.61939509],1
DATA/audio_X1623314238043826912,[-0.30175126 -0.67525235],1
DATA/audio_X1623314238238219040,[-0.29370439 -0.70866787],1
DATA/audio_X1623314238428038144,[-0.25205662 -0.75324205],1
DATA/audio_X1623314238619320992,[-0.20446959 -0.7801787 ],1
DATA/audio_X1623314238812718880,[-0.20564335 -0.79726119],1
DATA/audio_X1623314239004415616,[-0.16478079 -0.83556322],1
DATA/audio_X1623314239197039808,[-0.09026985 -0.82861169],1
DATA/audio_X1623314239389061088,[-0.05751778 -0.84153687],1
DATA/audio_X1623314239582217344,[-0.03894344 -0.86205299],1
DATA/audio_X1623314239771411552,[-0.01409029 -0.88543853],1
DATA/audio_X1623314239964326016,[ 0.02349493 -0.90457609],1
DATA/audio_X1623314240159897248,[ 0.08437574 -0.87841439],1
DATA/audio_X1623314240540548288,[ 0.12984866 -0.87581308],1
DATA/audio_X1623314240732572672,[ 0.17389716 -0.82009556],1
DATA/audio_X1623314240925611040,[ 0.17583937 -0.78684746],1
DATA/audio_X1623314241115297408,[ 0.21059315 -0.77886555],1
DATA/audio_X1623314241307805920,[ 0.21750198 -0.81111509],1
DATA/audio_X1623314241503078080,[ 0.19707769 -0.79760397],1
DATA/audio_X1623314241694301536,[ 0.19639575 -0.78098079],1
DATA/audio_X1623314241886226464,[ 0.26322591 -0.77075997],1
DATA/audio_X1623314242076785184,[ 0.33325464 -0.76607749],1
DATA/audio_X1623314242269064768,[ 0.37890761 -0.75687497],1
DATA/audio_X1623314242459721312,[ 0.44277238 -0.72417994],1
DATA/audio_X1623314242654347104,[ 0.49547582 -0.65963716],1
DATA/audio_X1623314242844067552,[ 0.53371201 -0.58318062],1
DATA/audio_X1623314243037139680,[ 0.60338437 -0.51432748],1
DATA/audio_X1623314243227234176,[ 0.60908642 -0.4624929 ],1
DATA/audio_X1623314243420939456,[ 0.6550477  -0.39394773],1
DATA/audio_X1623314243612283744,[ 0.64075659 -0.36093684],1
DATA/audio_X1623314243804691136,[ 0.64815975 -0.32502751],1
DATA/audio_X1623314244188567936,[ 0.63747163 -0.30169876],1
DATA/audio_X1623314244380921312,[ 0.64428236 -0.28754544],1
DATA/audio_X1623314244612545248,[ 0.61490053 -0.28876436],1
DATA/audio_X1623314244766138304,[ 0.61258597 -0.27573397],1
DATA/audio_X1623314244955979456,[ 0.5591413  -0.27602192],1
DATA/audio_X1623314245148401344,[ 0.55352541 -0.24872054],1
DATA/audio_X1623314245340558144,[ 0.55796882 -0.22033615],1
DATA/audio_X1623314245725203776,[ 0.46446307 -0.29690163],1
DATA/audio_X1623314245917494144,[ 0.4082526  -0.33291775],1
DATA/audio_X1623314246109862944,[ 0.31146605 -0.35991595],1
DATA/audio_X1623314246301728192,[ 0.30724726 -0.3587462 ],1
DATA/audio_X1623314246492677952,[ 0.28110468 -0.37837092],1
DATA/audio_X1623314246878608928,[ 0.22482833 -0.3779629 ],1
DATA/audio_X1623314247067933856,[ 0.19551598 -0.3676521 ],1
DATA/audio_X1623314247260091456,[ 0.19735107 -0.36248912],1
DATA/audio_X1623314247454775584,[ 0.15585159 -0.37700966],1
DATA/audio_X1623314247644800832,[ 0.14814987 -0.3670587 ],1
DATA/audio_X1623314247836844000,[ 0.10604837 -0.39472383],1
DATA/audio_X1623314248028552096,[ 0.03367403 -0.44832611],1
DATA/audio_X1623314248220800352,[ 0.0117892  -0.43526592],1
DATA/audio_X1623314248412480960,[ 0.00818962 -0.45791477],1
DATA/audio_X1623314248606346976,[-0.00952555 -0.44872048],1
DATA/audio_X1623314248795347968,[-0.03592374 -0.47053447],1
DATA/audio_X1623314248988998464,[-0.01916129 -0.43983534],1
DATA/audio_X1623314249183983360,[-0.04634097 -0.42045503],1
DATA/audio_X1623314249564574560,[-0.05071102 -0.39052467],1
DATA/audio_X1623314249755853408,[-0.10872064 -0.42516339],1
DATA/audio_X1623314249949042400,[-0.1441432  -0.43121237],1
DATA/audio_X1623314250139913568,[-0.15658903 -0.46991509],1
DATA/audio_X1623314250332862560,[-0.15154313 -0.46252503],1
DATA/audio_X1623314250524198656,[-0.17232337 -0.45922114],1
DATA/audio_X1623314250715544512,[-0.16988112 -0.50687396],1
DATA/audio_X1623314250910488640,[-0.21468003 -0.48424837],1
DATA/audio_X1623314251104430528,[-0.24174262 -0.51769731],1
DATA/audio_X1623314251295059840,[-0.24134931 -0.5441578 ],1
DATA/audio_X1623314251485491296,[-0.28789021 -0.55263216],1
DATA/audio_X1623314251680661408,[-0.30303045 -0.56435548],1
DATA/audio_X1623314251871780544,[-0.34385408 -0.55418802],1
DATA/audio_X1623314252064293632,[-0.33027519 -0.56004995],1
DATA/audio_X1623314252256329984,[-0.33016947 -0.66686703],1
DATA/audio_X1623314252446228928,[-0.31646347 -0.67479946],1
DATA/audio_X1623314252638282432,[-0.32494813 -0.69297959],1
DATA/audio_X1623314252892697888,[-0.2617332  -0.69690255],1
DATA/audio_X1623314253022192992,[-0.2791735  -0.69995997],1
DATA/audio_X1623314253215021120,[-0.30331654 -0.72557271],1
DATA/audio_X1623314253408227424,[-0.31757162 -0.72602244],1
DATA/audio_X1623314253598597472,[-0.2982341  -0.74772526],1
DATA/audio_X1623314253792711808,[-0.3150667  -0.77335851],1
DATA/audio_X1623314253982533440,[-0.30202725 -0.79909542],1
DATA/audio_X1623314254173079744,[-0.29150814 -0.8030457 ],1
DATA/audio_X1623314254367134400,[-0.24610182 -0.81063316],1
DATA/audio_X1623314254560759008,[-0.25262468 -0.85430853],1
DATA/audio_X1623314254752440192,[-0.21143579 -0.84895413],1
DATA/audio_X1623314254943120256,[-0.17182996 -0.84628693],1
DATA/audio_X1623314255133655552,[-0.13934741 -0.82364501],1
DATA/audio_X1623314255326522528,[-0.10526782 -0.79402989],1
DATA/audio_X1623314255517757088,[-0.07107597 -0.78914815],1
DATA/audio_X1623314255711361664,[-0.0480591  -0.74849938],1
DATA/audio_X1623314255901554016,[-0.02167392 -0.73083035],1
DATA/audio_X1623314256094322112,[ 0.00829307 -0.71885133],1
DATA/audio_X1623314256285724928,[-0.01028081 -0.7780786 ],1
DATA/audio_X1623314256482908992,[ 0.01081503 -0.75892101],1
DATA/audio_X1623314256671443136,[ 0.03556076 -0.8199683 ],1
DATA/audio_X1623314256864765152,[ 0.19816429 -0.85433994],1
DATA/audio_X1623314257056892768,[ 0.24657248 -0.81939129],1
DATA/audio_X1623314257247376160,[ 0.2788849  -0.77414937],1
DATA/audio_X1623314257433827008,[ 0.33111943 -0.70024151],1
DATA/audio_X1623314257627084096,[ 0.39705581 -0.67927622],1
DATA/audio_X1623314257823325376,[ 0.44225185 -0.63985477],1
DATA/audio_X1623314258015007840,[ 0.49506759 -0.58731547],1
DATA/audio_X1623314258207645728,[ 0.55977716 -0.54176395],1
DATA/audio_X1623314258401071552,[ 0.59671029 -0.48152714],1
DATA/audio_X1623314258591756576,[ 0.62133759 -0.39226598],1
DATA/audio_X1623314258783545664,[ 0.6293414  -0.30241725],1
DATA/audio_X1623314258974710624,[ 0.6462032  -0.20497275],1
DATA/audio_X1623314259168048672,[ 0.69399901 -0.10132292],1
DATA/audio_X1623314259359338560,[ 0.69173058 -0.0354504 ],1
DATA/audio_X1623314259549853408,[0.66670928 0.05897746],1
DATA/audio_X1623314259741928032,[0.6402702  0.10699003],1
DATA/audio_X1623314260125562016,[0.64315968 0.19888548],1
DATA/audio_X1623314260319247840,[0.63028325 0.25998183],1
DATA/audio_X1623314260511209664,[0.59991367 0.31003914],1
DATA/audio_X1623314260894145280,[0.51561154 0.42406903],1
DATA/audio_X1623314261086778624,[0.44579841 0.46077412],1
DATA/audio_X1623314261293048704,[0.38739047 0.48697272],1
DATA/audio_X1623314261470388224,[0.32956969 0.50321289],1
DATA/audio_X1623314261662146560,[0.28882854 0.50711596],1
DATA/audio_X1623314261857311552,[0.21238841 0.51305762],1
DATA/audio_X1623314262046971872,[0.1417149 0.526139 ],1
DATA/audio_X1623314262237807296,[0.10326877 0.52838963],1
DATA/audio_X1623314262430433632,[0.09897004 0.50644191],1
DATA/audio_X1623314262623544160,[0.09203946 0.49406342],1
DATA/audio_X1623314262817301440,[0.07492321 0.47376681],1
DATA/audio_X1623314263007747392,[0.06861287 0.49571785],1
DATA/audio_X1623314263199848896,[0.07112306 0.50892257],1
DATA/audio_X1623314263390698080,[0.04868723 0.52016455],1
DATA/audio_X1623314263583336256,[0.06402633 0.51844293],1
DATA/audio_X1623314263774940384,[0.09132886 0.47843247],1
DATA/audio_X1623314263967154304,[0.09464269 0.45697116],1
DATA/audio_X1623314264161571904,[0.06423873 0.43939653],1
DATA/audio_X1623314264542576672,[0.02537652 0.44048723],1
DATA/audio_X1623314264733562176,[0.02066864 0.42335661],1
DATA/audio_X1623314264926992384,[-0.01346815  0.44061658],1
DATA/audio_X1623314265119092544,[-0.01858754  0.45904106],1
DATA/audio_X1623314265310822336,[-0.0090949  0.4584418],1
DATA/audio_X1623314265501879712,[-0.02524164  0.49675988],1
DATA/audio_X1623314265695347744,[0.01784174 0.47926454],1
DATA/audio_X1623314265887927520,[0.04243417 0.47609846],1
DATA/audio_X1623314266081430976,[0.0709751 0.4830586],1
DATA/audio_X1623314266270150656,[0.07782666 0.48422619],1
DATA/audio_X1623314266464072704,[0.13053075 0.50095317],1
DATA/audio_X1623314266656907360,[0.14332341 0.46894179],1
DATA/audio_X1623314266847566624,[0.13736191 0.42710854],1
DATA/audio_X1623314267040302848,[0.14603854 0.405365  ],1
DATA/audio_X1623314267231186752,[0.18450582 0.37768225],1
DATA/audio_X1623314267806983520,[0.10266657 0.39784611],1
DATA/audio_X1623314267999705504,[0.07153992 0.37797127],1
DATA/audio_X1623314268190510176,[0.05994536 0.3965903 ],1
DATA/audio_X1623314268383923200,[0.04600406 0.3800585 ],1
DATA/audio_X1623314268576326944,[0.02993039 0.3632401 ],1
DATA/audio_X1623314268767992832,[0.0103751  0.37227549],1
DATA/audio_X1623314268959164192,[-0.00247299  0.35701255],1
DATA/audio_X1623314269152122784,[-0.03654426  0.34852242],1
DATA/audio_X1623314269343430048,[-0.06036009  0.33660954],1
DATA/audio_X1623314269576686208,[-0.06707319  0.32507204],1
DATA/audio_X1623314269726389856,[-0.06284567  0.33786561],1
DATA/audio_X1623314269917547840,[-0.06365259  0.38952678],1
DATA/audio_X1623314270109515840,[-0.07794433  0.39663819],1
DATA/audio_X1623314270303457888,[-0.07691252  0.40098462],1
DATA/audio_X1623314270493757024,[-0.09710566  0.39655454],1
DATA/audio_X1623314270687633664,[-0.11136792  0.39463299],1
DATA/audio_X1623314270878395488,[-0.13250607  0.40138726],1
DATA/audio_X1623314271072889408,[-0.16922028  0.40700323],1
DATA/audio_X1623314271264240672,[-0.21587662  0.39593413],1
DATA/audio_X1623314271456123424,[-0.25775524  0.38264098],1
DATA/audio_X1623314271647178272,[-0.28612267  0.39871021],1
DATA/audio_X1623314271838699488,[-0.30378932  0.39688543],1
DATA/audio_X1623314272031230848,[-0.33431812  0.38753506],1
DATA/audio_X1623314272221450592,[-0.34572275  0.40123766],1
DATA/audio_X1623314272414834016,[-0.35074343  0.40815748],1
DATA/audio_X1623314272606959072,[-0.3643022   0.38484624],1
DATA/audio_X1623314272798475424,[-0.35952939  0.41645145],1
DATA/audio_X1623314272990486912,[-0.38804902  0.42551133],1
DATA/audio_X1623314273182732736,[-0.41281418  0.43266541],1
DATA/audio_X1623314273376821952,[-0.39586935  0.44598823],1
DATA/audio_X1623314273759479360,[-0.41208339  0.48681492],1
DATA/audio_X1623314273951598432,[-0.37007105  0.51556499],1
DATA/audio_X1623314274143619936,[-0.34305155  0.56860054],1
DATA/audio_X1623314274334964992,[-0.28644806  0.54884772],1
DATA/audio_X1623314274525798144,[-0.27288271  0.57193402],1
DATA/audio_X1623314274718536064,[-0.26906848  0.58877431],1
DATA/audio_X1623314274909311136,[-0.27390944  0.61602146],1
DATA/audio_X1623314275101958048,[-0.2365719   0.62899219],1
DATA/audio_X1623314275295474720,[-0.20262718  0.65207096],1
DATA/audio_X1623314275486388768,[-0.14363218  0.66410532],1
DATA/audio_X1623314275680900704,[-0.08791905  0.67197951],1
DATA/audio_X1623314275870731744,[-0.01843778  0.677787  ],1
DATA/audio_X1623314276063985088,[0.04278626 0.68923373],1
DATA/audio_X1623314276255767200,[0.12476166 0.69160288],1
DATA/audio_X1623314276639723712,[0.23028842 0.61211376],1
DATA/audio_X1623314276831532320,[0.29930096 0.58992065],1
DATA/audio_X1623314277023031264,[0.28937441 0.53800172],1
DATA/audio_X1623314277215433376,[0.31316411 0.49859142],1
DATA/audio_X1623314277407515232,[0.3487601 0.4733331],1
DATA/audio_X1623314277597827584,[0.4079612  0.43040872],1
DATA/audio_X1623314277859405600,[0.46386043 0.39530781],1
DATA/audio_X1623314277983146592,[0.46753773 0.3985944 ],1
DATA/audio_X1623314278178712960,[0.43175575 0.36925105],1
DATA/audio_X1623314278365686240,[0.43010667 0.36905375],1
DATA/audio_X1623314278562476000,[0.41888378 0.34601126],1
DATA/audio_X1623314278749841312,[0.38473239 0.34945319],1
DATA/audio_X1623314278943932288,[0.38062757 0.34741974],1
DATA/audio_X1623314279135016864,[0.42153934 0.36491623],1
DATA/audio_X1623314279328512672,[0.4316922  0.35379718],1
DATA/audio_X1623314279519017440,[0.42311248 0.30592447],1
DATA/audio_X1623314279710427776,[0.34963307 0.34480693],1
DATA/audio_X1623314279903007712,[0.34161443 0.31287482],1
DATA/audio_X1623314280286939328,[0.26908735 0.27347758],1
DATA/audio_X1623314280480376128,[0.24786583 0.25092026],1
DATA/audio_X1623314280670812128,[0.22750555 0.23490261],1
DATA/audio_X1623314280861953408,[0.2148257  0.22717018],1
DATA/audio_X1623314281438327136,[0.20085594 0.22996412],1
DATA/audio_X1623314281629980192,[0.16119904 0.21469714],1
DATA/audio_X1623314281822925504,[0.15050355 0.20400416],1
DATA/audio_X1623314282013946496,[0.11296753 0.2112455 ],1
DATA/audio_X1623314282205189120,[0.09399631 0.21680899],1
DATA/audio_X1623314282398779392,[0.08311906 0.21476917],1
DATA/audio_X1623314282590170912,[0.04422416 0.19626332],1
DATA/audio_X1623314282783550912,[0.02367237 0.20479831],1
DATA/audio_X1623314282976600672,[-0.01094331  0.18407899],1
DATA/audio_X1623314283165595744,[-0.02323989  0.18131667],1
DATA/audio_X1623314283361686592,[-0.09333353  0.15712241],1
DATA/audio_X1623314283550818880,[-0.10387956  0.15142511],1
DATA/audio_X1623314283743054976,[-0.11380063  0.16242628],1
DATA/audio_X1623314283933780800,[-0.12007901  0.205774  ],1
DATA/audio_X1623314284129879936,[-0.13003688  0.21354268],1
DATA/audio_X1623314284321415552,[-0.17180847  0.15572697],1
DATA/audio_X1623314284510133920,[-0.19808099  0.16072369],1
DATA/audio_X1623314284703164384,[-0.21316745  0.14799294],1
DATA/audio_X1623314285086692992,[-0.30983373  0.15659655],1
DATA/audio_X1623314285280326880,[-0.330741    0.16613004],1
DATA/audio_X1623314285471669440,[-0.36883442  0.16534493],1
DATA/audio_X1623314285663342496,[-0.38879109  0.14765024],1
DATA/audio_X1623314285856097600,[-0.40846016  0.1481708 ],1
DATA/audio_X1623314286046429664,[-0.40889491  0.1624489 ],1
DATA/audio_X1623314286252787456,[-0.44444919  0.1713579 ],1
DATA/audio_X1623314286430002528,[-0.46840289  0.16420016],1
DATA/audio_X1623314286623046176,[-0.49830204  0.15784582],1
DATA/audio_X1623314287198593728,[-0.56746325  0.1300653 ],1
DATA/audio_X1623314287390050400,[-0.54202573  0.12790179],1
DATA/audio_X1623314287583107136,[-0.54494039  0.10067066],1
DATA/audio_X1623314287773632672,[-0.62641008  0.15843046],1
DATA/audio_X1623314287965579040,[-0.62109898  0.19368081],1
DATA/audio_X1623314288159548448,[-0.59702521  0.26010938],1
DATA/audio_X1623314288351276032,[-0.60245008  0.30883092],1
DATA/audio_X1623314288544622720,[-0.60808625  0.38657078],1
DATA/audio_X1623314288733426848,[-0.56898769  0.44729121],1
DATA/audio_X1623314288925837184,[-0.46833703  0.51889588],1
DATA/audio_X1623314289118914752,[-0.41588343  0.56711355],1
DATA/audio_X1623314289313330048,[-0.3121137   0.61073058],1
DATA/audio_X1623314289695623232,[-0.19067062  0.66083907],1
DATA/audio_X1623314290079267808,[-0.0426415   0.66196998],1
DATA/audio_X1623314290273355680,[0.0235503  0.65180196],1
DATA/audio_X1623314290462703264,[0.05619637 0.65764072],1
DATA/audio_X1623314290659235488,[-0.04148221  0.69381907],1
DATA/audio_X1623314291038852288,[-0.10087881  0.69322409],1
DATA/audio_X1623314291230417184,[-0.10239357  0.72127828],1
DATA/audio_X1623314291421558304,[-0.10458386  0.71895458],1
DATA/audio_X1623314291615074240,[-0.13430274  0.71303223],1
DATA/audio_X1623314291999272736,[-0.15520807  0.68940099],1
DATA/audio_X1623314292190234304,[-0.13233824  0.65997378],1
DATA/audio_X1623314292387191520,[-0.15335437  0.643083  ],1
DATA/audio_X1623314292573777088,[-0.14893494  0.61458863],1
DATA/audio_X1623314292766422624,[-0.15135883  0.59491363],1
DATA/audio_X1623314292959852864,[-0.18924706  0.59560268],1
DATA/audio_X1623314293151902016,[-0.25521211  0.61566778],1
DATA/audio_X1623314293342378240,[-0.2980912   0.60430955],1
DATA/audio_X1623314293535461024,[-0.29752181  0.60736544],1
DATA/audio_X1623314293728087776,[-0.24787983  0.6531393 ],1
DATA/audio_X1623314293921334816,[-0.2297937   0.67775021],1
DATA/audio_X1623314294112677920,[-0.16346903  0.69324048],1
DATA/audio_X1623314294303861472,[-0.14575011  0.70222389],1
DATA/audio_X1623314294536640640,[-0.14007498  0.70843775],1
DATA/audio_X1623314294884716864,[-0.02989391  0.72478512],1
DATA/audio_X1623314295074187328,[-2.33364166e-04  7.25177462e-01],1
DATA/audio_X1623314295265235296,[0.0522828  0.70861792],1
DATA/audio_X1623314295460636896,[0.11597707 0.70223638],1
DATA/audio_X1623314295857699104,[0.26497656 0.68781863],1
DATA/audio_X1623314296032856768,[0.2832488  0.69642352],1
DATA/audio_X1623314296227316768,[0.33497438 0.68776884],1
DATA/audio_X1623314296417461888,[0.39809969 0.68040317],1
DATA/audio_X1623314296608964032,[0.41331855 0.65801408],1
DATA/audio_X1623314297185539584,[0.42994031 0.55211952],1
DATA/audio_X1623314297379646752,[0.42318494 0.50650334],1
DATA/audio_X1623314297572004160,[0.43501658 0.49061489],1
DATA/audio_X1623314297765565536,[0.43550592 0.46696457],1
DATA/audio_X1623314297954054080,[0.41684517 0.4619011 ],1
DATA/audio_X1623314298147365600,[0.37898117 0.41178315],1
DATA/audio_X1623314298338460672,[0.35229642 0.4041656 ],1
DATA/audio_X1623314298529395712,[0.33610057 0.38028254],1
DATA/audio_X1623314298721992928,[0.32735858 0.37076349],1
DATA/audio_X1623314298913219040,[0.31547275 0.3680248 ],1
DATA/audio_X1623314299106094720,[0.26781387 0.38144432],1
DATA/audio_X1623314299296968800,[0.24324242 0.3852636 ],1
DATA/audio_X1623314299489996960,[0.20706168 0.38099671],1
DATA/audio_X1623314299682937280,[0.20598824 0.37945887],1
DATA/audio_X1623314299877914080,[0.19872321 0.38742778],1
